value_model,scenario_id,k,cbl_blast,cbl_b9,ndcg5_blast,ndcg5_b9
sla_urgency_weighted,scenario_k3_003,3,571.6597365721244,663.3249332938778,0.9756900626423599,0.946300267629019
sla_urgency_weighted,scenario_k3_004,3,625.3738269141222,625.3738269141222,0.9773249852001732,0.9773249852001732
sla_urgency_weighted,scenario_k3_005,3,227.24400753603817,227.24400753603817,1.0,1.0
sla_urgency_weighted,scenario_k3_006,3,339.67398324977864,339.67398324977864,1.0,1.0
sla_urgency_weighted,scenario_k3_007,3,623.5925428125846,643.4587380532312,0.9739887692599856,0.8827034449285447
sla_urgency_weighted,scenario_k3_008,3,267.1631877709516,267.1631877709516,1.0,1.0
sla_urgency_weighted,scenario_k3_009,3,647.0213062563064,647.0213062563064,0.9685865377027946,0.9685865377027946
sla_urgency_weighted,scenario_k3_010,3,279.12296492662983,279.12296492662983,1.0,1.0
sla_urgency_weighted,scenario_k3_011,3,196.05557162850448,196.05557162850448,0.9908416098440128,0.9908416098440128
sla_urgency_weighted,scenario_k3_012,3,319.2463178503441,319.2463178503441,1.0,1.0
sla_urgency_weighted,scenario_k3_013,3,274.0701141720773,274.0701141720773,1.0,1.0
sla_urgency_weighted,scenario_k3_014,3,401.032747624898,493.3852905937698,1.0,0.8961982219694468
sla_urgency_weighted,scenario_k3_015,3,342.2936132152555,342.2936132152555,1.0,1.0
sla_urgency_weighted,scenario_k3_016,3,317.19361652545206,317.19361652545206,0.9892179466877056,0.9892179466877056
sla_urgency_weighted,scenario_k3_017,3,291.5734413749781,291.5734413749781,0.987360960326354,0.987360960326354
sla_urgency_weighted,scenario_k3_018,3,550.4600546642868,666.4809098896521,1.0,0.9634590978374135
sla_urgency_weighted,scenario_k3_019,3,247.1945040720727,247.1945040720727,0.9939168712186139,0.9939168712186139
sla_urgency_weighted,scenario_k3_020,3,257.6866585591133,257.6866585591133,1.0,1.0
sla_urgency_weighted,scenario_k3_021,3,248.20486544814736,248.20486544814736,1.0,1.0
sla_urgency_weighted,scenario_k3_022,3,610.6713638743756,610.6713638743756,0.9792772840193268,0.9792772840193268
sla_urgency_weighted,scenario_k3_023,3,499.0856631822679,499.0856631822679,0.9632107717491846,0.9632107717491846
sla_urgency_weighted,scenario_k3_024,3,383.73732348530564,383.73732348530564,1.0,1.0
sla_urgency_weighted,scenario_k3_025,3,624.284742898803,624.284742898803,0.9493401511275487,0.9493401511275487
sla_urgency_weighted,scenario_k3_026,3,165.14240303893644,165.14240303893644,1.0,1.0
sla_urgency_weighted,scenario_k3_027,3,579.158017866248,560.2461451976674,0.9766729723029992,1.0
sla_urgency_weighted,scenario_k3_028,3,489.06920537829797,489.0740592173979,1.0,0.9999953399942497
sla_urgency_weighted,scenario_k3_029,3,512.7735321135622,512.7735321135622,0.9677211518977167,0.9677211518977167
sla_urgency_weighted,scenario_k3_030,3,413.5599793108992,413.5599793108992,0.9170814948806193,0.9170814948806193
sla_urgency_weighted,scenario_k5_001,5,763.4466951091856,764.9894853597618,0.9671422243700675,0.989847610687657
sla_urgency_weighted,scenario_k5_002,5,859.5287503654907,859.5287503654907,0.9540648511006804,0.9543098188824861
sla_urgency_weighted,scenario_k5_003,5,770.7632382565128,771.3132521711227,0.9688388887081378,0.9905303548480432
sla_urgency_weighted,scenario_k5_004,5,616.3160755235967,707.9812722453502,0.9767834781711136,0.8928131451419968
sla_urgency_weighted,scenario_k5_005,5,431.7854599141354,522.6000664715309,1.0,0.8995329978132096
sla_urgency_weighted,scenario_k5_006,5,720.5566528853869,720.5615067244869,1.0,0.9999963646600838
sla_urgency_weighted,scenario_k5_007,5,341.29444070392765,415.3490557856843,1.0,0.9035877610242091
sla_urgency_weighted,scenario_k5_008,5,822.0955856762723,924.1624621911456,0.9734508186611336,0.8824887563761344
sla_urgency_weighted,scenario_k5_009,5,529.0162323180468,529.0162323180468,0.97118074135137,0.97118074135137
sla_urgency_weighted,scenario_k5_010,5,513.3861642700032,513.3861642700032,0.9956872638589884,0.9956872638589884
sla_urgency_weighted,scenario_k5_011,5,869.3961113855961,870.9389016361723,0.9765669020353407,0.9753494520277832
sla_urgency_weighted,scenario_k5_012,5,842.3854925461511,935.831973369442,0.9712304231774613,0.8928274896306982
sla_urgency_weighted,scenario_k5_013,5,656.568395902843,683.4280393937778,0.9722062079217906,0.8700748769215945
sla_urgency_weighted,scenario_k5_014,5,717.2697238224665,717.2697238224665,0.875007565883826,0.875007565883826
sla_urgency_weighted,scenario_k5_015,5,777.7970422093989,779.5783263109365,0.9694690753219379,0.9905638027099681
sla_urgency_weighted,scenario_k5_016,5,448.1161561964193,548.3582845160536,0.9980097403503535,0.8854183429282727
sla_urgency_weighted,scenario_k5_017,5,737.7775258243607,740.0997772771364,0.9649991395857597,0.867482285021845
sla_urgency_weighted,scenario_k5_018,5,613.8658779066307,584.7430563764206,0.9710676905984227,0.997749397464909
sla_urgency_weighted,scenario_k5_019,5,925.6536581448013,928.691476136747,0.9884838523814162,0.9030604691526384
sla_urgency_weighted,scenario_k5_020,5,569.6918536861663,571.4731377877038,0.9982265568585095,0.9966090464932683
sla_urgency_weighted,scenario_k5_021,5,759.5831806932096,860.2757853177886,0.9612310730302677,0.9513871047568775
sla_urgency_weighted,scenario_k5_022,5,507.8151810992353,612.1646975779149,0.9973968510692626,0.876080017878326
sla_urgency_weighted,scenario_k5_023,5,442.2558449082359,537.8572811851038,0.9993263482261243,0.890646811072574
sla_urgency_weighted,scenario_k5_024,5,589.507130468417,539.7131545648026,0.9901266318028189,0.9956558489522848
sla_urgency_weighted,scenario_k5_025,5,631.416922480024,631.416922480024,0.8193815648466986,0.8193815648466986
sla_urgency_weighted,scenario_k5_026,5,607.3867663965368,705.4295017522766,0.9751972769502475,0.8810283729011753
sla_urgency_weighted,scenario_k5_027,5,403.51315304855564,473.28365703844315,0.9954861275648523,0.907387958460516
sla_urgency_weighted,scenario_k5_028,5,631.416922480024,631.416922480024,0.9448460806581113,0.9448460806581113
sla_urgency_weighted,scenario_k5_029,5,661.5409380674101,760.8130006786223,0.9980623589808861,0.8852127926543036
sla_urgency_weighted,scenario_k5_030,5,668.92508236966,766.4754533041818,0.9995118071352395,0.8886387048755364
sla_urgency_weighted,scenario_k10_001,10,1470.477098930467,1421.7770608812718,0.8537148688816373,0.772313017223797
sla_urgency_weighted,scenario_k10_002,10,1338.3775647581901,1339.1584783717492,0.8790434743445913,0.8188572210504195
sla_urgency_weighted,scenario_k10_003,10,1356.8977687768395,1358.4405590274157,0.8566773824841222,0.7895508174492992
sla_urgency_weighted,scenario_k10_004,10,1478.061900257626,1441.6390145173148,0.9089163147990947,0.8289941017961837
sla_urgency_weighted,scenario_k10_005,10,1603.8836026807282,1729.3348934753017,0.9104304171716402,0.8248058038192503
sla_urgency_weighted,scenario_k10_006,10,1469.7897526833488,1421.7770608812718,0.8606051909211793,0.8004479993905509
sla_urgency_weighted,scenario_k10_007,10,1497.0025735549625,1448.735683285503,0.9132652477933028,0.8329606273636141
sla_urgency_weighted,scenario_k10_008,10,1724.6135731450556,1865.872318793575,0.9195277490215628,0.8650396790646431
sla_urgency_weighted,scenario_k10_009,10,1463.0392905923813,1426.6164048520704,0.9271919582063547,0.8702279382172864
sla_urgency_weighted,scenario_k10_010,10,1444.5429773828423,1407.6869438627955,0.8577089046444454,0.8002047069041441
sla_urgency_weighted,scenario_k10_011,10,1339.6335284680897,1342.8105373118392,0.8795022064003263,0.8078092799423046
sla_urgency_weighted,scenario_k10_012,10,1376.6750732646215,1327.7758009126867,0.9619955311307394,0.8961167115102854
sla_urgency_weighted,scenario_k10_013,10,1350.3763167261932,1315.0425150012013,0.9617522331619368,0.8955511830325679
sla_urgency_weighted,scenario_k10_014,10,1265.0118130420572,1266.6220831329072,0.9650125993524153,0.8802693318906164
sla_urgency_weighted,scenario_k10_015,10,1726.5254670249635,1828.760861900119,0.8659838849261889,0.8085257103835787
sla_urgency_weighted,scenario_k10_016,10,1441.5739078930258,1405.540244245285,0.8672330895600284,0.7854120231667974
sla_urgency_weighted,scenario_k10_017,10,1448.8094079324842,1401.5727759048664,0.8656860902830149,0.805173738640314
sla_urgency_weighted,scenario_k10_018,10,1470.477098930467,1421.7770608812718,0.8691389217783386,0.8023454496283675
sla_urgency_weighted,scenario_k10_019,10,1771.2783314185351,1861.6540171481208,0.9180680866473913,0.8550258273933551
sla_urgency_weighted,scenario_k10_020,10,1448.1625745695005,1399.523029755594,0.8752046674538365,0.7909081041043103
sla_urgency_weighted,scenario_k10_021,10,1688.5754956504975,1828.760861900119,0.8592787988469097,0.792956982637462
sla_urgency_weighted,scenario_k10_022,10,1339.0179601035675,1301.5891748046322,0.9657101291160366,0.9066073101602315
sla_urgency_weighted,scenario_k10_023,10,1376.9933778820593,1329.815571627919,0.9652607995150485,0.9057918992842167
sla_urgency_weighted,scenario_k10_024,10,1723.2354697730345,1861.8650299944584,0.9206311794882651,0.8556763577257658
sla_urgency_weighted,scenario_k10_025,10,1403.9130717668077,1403.9000559891863,0.9064574731337832,0.8288696296559068
sla_urgency_weighted,scenario_k10_026,10,1710.6924965640708,1812.9953712795,0.961605849591388,0.9007348680398191
sla_urgency_weighted,scenario_k10_027,10,1737.8982475876348,1828.0314384035505,0.8692558227547937,0.7984934999392893
sla_urgency_weighted,scenario_k10_028,10,1609.8532483978204,1728.2335143529326,0.8998076754928176,0.839281591663115
sla_urgency_weighted,scenario_k10_029,10,1378.5334792938359,1329.815571627919,0.9623813089512973,0.9057624661478928
sla_urgency_weighted,scenario_k10_030,10,1740.074025573046,1829.9883432308438,0.8529188013025217,0.7956527078108757
adversarial_inverted,scenario_k3_001,3,890.3058409301381,890.3058409301381,0.950226677004688,0.950226677004688
adversarial_inverted,scenario_k3_002,3,1091.7642206687601,1091.7642206687601,1.0,1.0
adversarial_inverted,scenario_k3_003,3,1218.8584632189677,1336.795064393028,0.9823189857530309,0.9644561206644522
adversarial_inverted,scenario_k3_004,3,1286.21184271031,1286.21184271031,0.9864817519331774,0.9864817519331774
adversarial_inverted,scenario_k3_005,3,456.0979053177853,456.0979053177853,1.0,1.0
adversarial_inverted,scenario_k3_006,3,659.450406009808,659.450406009808,1.0,1.0
adversarial_inverted,scenario_k3_007,3,1282.106482774502,1309.4507735837649,0.9860166440748407,0.9350270456448007
adversarial_inverted,scenario_k3_008,3,517.8671372412309,517.8671372412309,1.0,1.0
adversarial_inverted,scenario_k3_009,3,1317.6614934553816,1317.6614934553816,0.9756911918932489,0.9756911918932489
adversarial_inverted,scenario_k3_010,3,536.1445717715065,536.1445717715065,1.0,1.0
adversarial_inverted,scenario_k3_011,3,443.0716887915182,443.0716887915182,0.9941486567338212,0.9941486567338212
adversarial_inverted,scenario_k3_012,3,630.0630571882156,630.0630571882156,1.0,1.0
adversarial_inverted,scenario_k3_013,3,592.1070620953667,592.1070620953667,1.0,1.0
adversarial_inverted,scenario_k3_014,3,852.4078264045784,972.1096154414437,1.0,0.9362308909242792
adversarial_inverted,scenario_k3_015,3,663.8693384205949,663.8693384205949,1.0,1.0
adversarial_inverted,scenario_k3_016,3,596.2368303721703,596.2368303721703,0.9913865149371001,0.9913865149371001
adversarial_inverted,scenario_k3_017,3,552.9325358765732,552.9325358765732,0.9900570148160294,0.9900570148160294
adversarial_inverted,scenario_k3_018,3,1195.4088657701027,1344.430800054446,1.0,0.9778563702793527
adversarial_inverted,scenario_k3_019,3,558.615983464141,558.615983464141,1.0,1.0
adversarial_inverted,scenario_k3_020,3,502.16843277666936,502.16843277666936,1.0,1.0
adversarial_inverted,scenario_k3_021,3,491.236715379575,491.236715379575,1.0,1.0
adversarial_inverted,scenario_k3_022,3,1280.2222111210372,1280.2222111210372,0.9868465830140593,0.9868465830140593
adversarial_inverted,scenario_k3_023,3,904.9331576826395,904.9331576826395,0.967055159582115,0.967055159582115
adversarial_inverted,scenario_k3_024,3,927.4055192923283,927.4055192923283,1.0,1.0
adversarial_inverted,scenario_k3_025,3,989.1214990042314,989.1214990042314,1.0,1.0
adversarial_inverted,scenario_k3_026,3,386.81600800934524,386.81600800934524,1.0,1.0
adversarial_inverted,scenario_k3_027,3,1117.7737276039772,1084.551427522151,0.9816333027586109,1.0
adversarial_inverted,scenario_k3_028,3,966.4536471982108,967.232376923473,1.0,0.9996246243947126
adversarial_inverted,scenario_k3_029,3,941.3938470291334,941.3938470291334,0.9788322373852326,0.9788322373852326
adversarial_inverted,scenario_k3_030,3,870.1002902084324,870.1002902084324,0.9494431571482677,0.9494431571482677
adversarial_inverted,scenario_k5_001,5,1495.7387474902148,1499.1918773981934,0.974328982597865,0.9916426093546121
adversarial_inverted,scenario_k5_002,5,1426.0580814595446,1581.4708727168309,0.968863583319916,0.961285425313795
adversarial_inverted,scenario_k5_003,5,1508.1680578412477,1510.7040761975588,0.9742945267692363,0.9917693876014695
adversarial_inverted,scenario_k5_004,5,1288.2568278057151,1406.1934289797755,0.9829098799741022,0.9340642863991491
adversarial_inverted,scenario_k5_005,5,966.2904825611374,1083.3178714152864,1.0,0.9420458398140839
adversarial_inverted,scenario_k5_006,5,1439.9005173421367,1440.679247067399,1.0,0.9997099512601557
adversarial_inverted,scenario_k5_007,5,771.1531386320954,850.2196770866459,1.0,0.9536982111274254
adversarial_inverted,scenario_k5_008,5,1730.1863463889622,1854.3420084702332,0.9797331749169034,0.9305830315243846
adversarial_inverted,scenario_k5_009,5,1098.1197944624587,1028.721429875711,0.9731163868830591,0.9771636321864821
adversarial_inverted,scenario_k5_010,5,1089.8510559642787,1014.2138159537476,0.9923339130637822,0.9966716521413532
adversarial_inverted,scenario_k5_011,5,1617.3193749634224,1620.772504871401,0.987473449810867,0.9861165424113894
adversarial_inverted,scenario_k5_012,5,1744.936320331815,1866.9782814416837,0.976841046783048,0.931091446542023
adversarial_inverted,scenario_k5_013,5,1349.7325927332465,1379.7551542587182,0.9827223780629695,0.921547151915963
adversarial_inverted,scenario_k5_014,5,1464.3669524997981,1464.3669524997981,0.919395899599454,0.919395899599454
adversarial_inverted,scenario_k5_015,5,1640.7417525994333,1644.8471125352416,0.9758279271813706,0.9920838666040158
adversarial_inverted,scenario_k5_016,5,936.2724714257639,1060.7186756547178,0.998900474804561,0.9346423586392042
adversarial_inverted,scenario_k5_017,5,1456.9479390102929,1461.0562132358134,0.9783312321142136,0.9179017417622438
adversarial_inverted,scenario_k5_018,5,1201.788170598494,1154.3572914364272,0.9786614096086576,0.9996387474276507
adversarial_inverted,scenario_k5_019,5,2230.7425936814566,2235.483958063833,0.9819106628434533,0.9295019841831261
adversarial_inverted,scenario_k5_020,5,1092.5350471545821,1096.6404070903905,0.9989041122549859,0.9970122573693857
adversarial_inverted,scenario_k5_021,5,1413.9084413158776,1583.3275770986015,0.9662289607830286,0.957693726172524
adversarial_inverted,scenario_k5_022,5,1054.1851786534446,1199.969745958671,0.9997500899011786,0.9297452610836393
adversarial_inverted,scenario_k5_023,5,996.9699740014925,1040.6527649765915,0.9948877533705974,0.9380422294890175
adversarial_inverted,scenario_k5_024,5,1122.1131755187434,1044.7306453982617,0.9921172521555592,0.9964593932202505
adversarial_inverted,scenario_k5_025,5,1002.7301235917201,1002.7301235917201,0.9334281471574766,0.9334281471574766
adversarial_inverted,scenario_k5_026,5,1284.010133307807,1403.4657920200414,0.9806723565077357,0.9327012367834072
adversarial_inverted,scenario_k5_027,5,931.5960531613825,935.1316804447141,0.9921313045599295,0.955601288661042
adversarial_inverted,scenario_k5_028,5,1042.4597201684733,1042.4597201684733,0.9910391152539489,0.9910391152539489
adversarial_inverted,scenario_k5_029,5,1366.5787753573713,1490.9710870469685,0.9985500740331418,0.9329250742839268
adversarial_inverted,scenario_k5_030,5,1375.474182353605,1499.7708445056082,0.9996330704267467,0.9348719431424369
adversarial_inverted,scenario_k10_001,10,2590.4958077329343,2515.453449685456,0.9733573737394048,0.9272940453548413
adversarial_inverted,scenario_k10_002,10,2515.5257210568466,2446.949200627276,0.9757809769642611,0.9432334539796581
adversarial_inverted,scenario_k10_003,10,2475.3793305993167,2409.4340959205474,0.9752116471909068,0.9416433157069242
adversarial_inverted,scenario_k10_004,10,2962.062857528318,2889.56465509734,0.9315445459220467,0.8843979460871809
adversarial_inverted,scenario_k10_005,10,2827.30954497816,3217.9792928107577,0.9526506591628011,0.9031643165811669
adversarial_inverted,scenario_k10_006,10,2588.7306198701294,2515.453449685456,0.9752924259284124,0.9424401108184308
adversarial_inverted,scenario_k10_007,10,2985.7049511129276,2911.461458571999,0.9315744011077727,0.8843855320717527
adversarial_inverted,scenario_k10_008,10,3209.0712520145407,3597.5799658475694,0.9374827265674619,0.9062350221797838
adversarial_inverted,scenario_k10_009,10,2943.3462312569673,2877.086904249773,0.938409732573935,0.9068013511901835
adversarial_inverted,scenario_k10_010,10,2565.108424038374,2491.811356100846,0.9746384688716839,0.9424709275402721
adversarial_inverted,scenario_k10_011,10,2515.549670621851,2451.275516967375,0.9780521429887628,0.9414910869337958
adversarial_inverted,scenario_k10_012,10,2988.7161890777284,2914.2524556392264,0.8826790648710334,0.8495078451084309
adversarial_inverted,scenario_k10_013,10,2965.1857422238,2894.2489821405634,0.8825676585786891,0.8492373669682306
adversarial_inverted,scenario_k10_014,10,2888.641402175184,2822.794924427272,0.8841518891215664,0.8352330634739683
adversarial_inverted,scenario_k10_015,10,3027.691010517775,3359.560354270178,0.9753215612934186,0.9429515108783841
adversarial_inverted,scenario_k10_016,10,2600.8974401186993,2529.641682207032,0.9737834151734999,0.9274147059519332
adversarial_inverted,scenario_k10_017,10,2583.374078437712,2510.140022684953,0.9755106798907729,0.9426227962438738
adversarial_inverted,scenario_k10_018,10,2630.2254043096873,2555.183046262209,0.9745283004415614,0.9411657838062919
adversarial_inverted,scenario_k10_019,10,3287.7307761688603,3592.895638804346,0.9370378501648509,0.9047557419372197
adversarial_inverted,scenario_k10_020,10,2624.010907692983,2548.378573920563,0.9742477353039614,0.9277091651214647
adversarial_inverted,scenario_k10_021,10,2974.953579075834,3359.560354270178,0.9752116471909068,0.9416433157069242
adversarial_inverted,scenario_k10_022,10,2944.510622808938,2877.102702713285,0.8835661278830491,0.8511872970746835
adversarial_inverted,scenario_k10_023,10,2988.82783580841,2916.1457856152224,0.8832673073207793,0.8506563947915363
adversarial_inverted,scenario_k10_024,10,3205.970255845836,3593.784113946819,0.9373927416320634,0.9049715034320667
adversarial_inverted,scenario_k10_025,10,2906.6927259937856,2831.4768233740892,0.9283972496669863,0.8841600546795297
adversarial_inverted,scenario_k10_026,10,3269.1961519687234,3597.5799658475694,0.8862241470112322,0.8510576039863801
adversarial_inverted,scenario_k10_027,10,3054.3355651956267,3360.787130383415,0.9782295173756114,0.9417166823238697
adversarial_inverted,scenario_k10_028,10,2813.840571005592,3188.5455655983205,0.9529908378711051,0.9184033735625472
adversarial_inverted,scenario_k10_029,10,2991.545535997129,2916.1457856152224,0.8826527097385154,0.8508282130111108
adversarial_inverted,scenario_k10_030,10,3032.332023962224,3337.830118797109,0.9749783441814803,0.9426455687498803
