case,service,fault_type,capability_id,capability,magnitude,value_per_min,weighted_magnitude
re2tt_ts-route-service_mem_2,ts-route-service,mem,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-route-service_mem_2,ts-route-service,mem,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-route-service_mem_2,ts-route-service,mem,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-route-service_mem_2,ts-route-service,mem,food_ordering,Food Ordering,0.4612063492063492,15.0,6.918095238095238
re2tt_ts-route-service_mem_2,ts-route-service,mem,admin_configuration,Admin Configuration,0.7664035717133062,5.0,3.832017858566531
re2tt_ts-route-service_mem_3,ts-route-service,mem,ticket_reservation,Ticket Reservation,0.966547192353644,100.0,96.6547192353644
re2tt_ts-route-service_mem_3,ts-route-service,mem,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-route-service_mem_3,ts-route-service,mem,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-route-service_mem_3,ts-route-service,mem,trip_search,Trip Search,0.9922095762641144,60.0,59.532574575846866
re2tt_ts-route-service_mem_3,ts-route-service,mem,order_management,Order Management,0.9234822451317296,40.0,36.93928980526918
re2tt_ts-route-service_mem_3,ts-route-service,mem,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-route-service_mem_3,ts-route-service,mem,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-route-service_mem_3,ts-route-service,mem,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-route-service_mem_3,ts-route-service,mem,food_ordering,Food Ordering,0.7243387567793074,15.0,10.86508135168961
re2tt_ts-route-service_mem_3,ts-route-service,mem,admin_configuration,Admin Configuration,0.9962073324905184,5.0,4.981036662452592
re2tt_ts-route-service_socket_1,ts-route-service,socket,ticket_reservation,Ticket Reservation,1.0,100.0,100.0
re2tt_ts-route-service_socket_1,ts-route-service,socket,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-route-service_socket_1,ts-route-service,socket,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-route-service_socket_1,ts-route-service,socket,trip_search,Trip Search,0.9948115747507248,60.0,59.688694485043484
re2tt_ts-route-service_socket_1,ts-route-service,socket,order_management,Order Management,0.4398444012225617,40.0,17.593776048902466
re2tt_ts-route-service_socket_1,ts-route-service,socket,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-route-service_socket_1,ts-route-service,socket,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-route-service_socket_1,ts-route-service,socket,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-route-service_socket_1,ts-route-service,socket,food_ordering,Food Ordering,0.940652914337125,15.0,14.109793715056874
re2tt_ts-route-service_socket_1,ts-route-service,socket,admin_configuration,Admin Configuration,1.0,5.0,5.0
re2tt_ts-route-service_socket_2,ts-route-service,socket,ticket_reservation,Ticket Reservation,0.0,100.0,0.0
re2tt_ts-route-service_socket_2,ts-route-service,socket,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-route-service_socket_2,ts-route-service,socket,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-route-service_socket_2,ts-route-service,socket,trip_search,Trip Search,0.0,60.0,0.0
re2tt_ts-route-service_socket_2,ts-route-service,socket,order_management,Order Management,0.9113355780022449,40.0,36.453423120089795
re2tt_ts-route-service_socket_2,ts-route-service,socket,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-route-service_socket_2,ts-route-service,socket,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-route-service_socket_2,ts-route-service,socket,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-route-service_socket_2,ts-route-service,socket,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-route-service_socket_2,ts-route-service,socket,admin_configuration,Admin Configuration,0.0,5.0,0.0
re2tt_ts-route-service_socket_3,ts-route-service,socket,ticket_reservation,Ticket Reservation,1.0,100.0,100.0
re2tt_ts-route-service_socket_3,ts-route-service,socket,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-route-service_socket_3,ts-route-service,socket,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-route-service_socket_3,ts-route-service,socket,trip_search,Trip Search,0.9940233543923472,60.0,59.641401263540835
re2tt_ts-route-service_socket_3,ts-route-service,socket,order_management,Order Management,0.9689720748673808,40.0,38.758882994695234
re2tt_ts-route-service_socket_3,ts-route-service,socket,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-route-service_socket_3,ts-route-service,socket,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-route-service_socket_3,ts-route-service,socket,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-route-service_socket_3,ts-route-service,socket,food_ordering,Food Ordering,0.8784847272242231,15.0,13.177270908363347
re2tt_ts-route-service_socket_3,ts-route-service,socket,admin_configuration,Admin Configuration,1.0,5.0,5.0
re2tt_ts-train-service_cpu_1,ts-train-service,cpu,ticket_reservation,Ticket Reservation,0.9417366946778712,100.0,94.17366946778712
re2tt_ts-train-service_cpu_1,ts-train-service,cpu,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-train-service_cpu_1,ts-train-service,cpu,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-train-service_cpu_1,ts-train-service,cpu,trip_search,Trip Search,0.7448957189901206,60.0,44.69374313940724
re2tt_ts-train-service_cpu_1,ts-train-service,cpu,order_management,Order Management,0.8578916715200933,40.0,34.31566686080373
re2tt_ts-train-service_cpu_1,ts-train-service,cpu,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-train-service_cpu_1,ts-train-service,cpu,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-train-service_cpu_1,ts-train-service,cpu,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-train-service_cpu_1,ts-train-service,cpu,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-train-service_cpu_1,ts-train-service,cpu,admin_configuration,Admin Configuration,0.9996693941648068,5.0,4.998346970824034
re2tt_ts-train-service_cpu_2,ts-train-service,cpu,ticket_reservation,Ticket Reservation,0.8832891246684351,100.0,88.32891246684352
re2tt_ts-train-service_cpu_2,ts-train-service,cpu,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-train-service_cpu_2,ts-train-service,cpu,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-train-service_cpu_2,ts-train-service,cpu,trip_search,Trip Search,0.8288960175028826,60.0,49.73376105017295
re2tt_ts-train-service_cpu_2,ts-train-service,cpu,order_management,Order Management,0.9591041869522884,40.0,38.36416747809154
re2tt_ts-train-service_cpu_2,ts-train-service,cpu,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-train-service_cpu_2,ts-train-service,cpu,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-train-service_cpu_2,ts-train-service,cpu,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-train-service_cpu_2,ts-train-service,cpu,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-train-service_cpu_2,ts-train-service,cpu,admin_configuration,Admin Configuration,0.9956521739130436,5.0,4.978260869565218
re2tt_ts-train-service_cpu_3,ts-train-service,cpu,ticket_reservation,Ticket Reservation,0.9821428571428572,100.0,98.21428571428572
re2tt_ts-train-service_cpu_3,ts-train-service,cpu,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-train-service_cpu_3,ts-train-service,cpu,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-train-service_cpu_3,ts-train-service,cpu,trip_search,Trip Search,0.7501495049724247,60.0,45.00897029834548
re2tt_ts-train-service_cpu_3,ts-train-service,cpu,order_management,Order Management,0.9366749174917492,40.0,37.46699669966997
re2tt_ts-train-service_cpu_3,ts-train-service,cpu,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-train-service_cpu_3,ts-train-service,cpu,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-train-service_cpu_3,ts-train-service,cpu,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-train-service_cpu_3,ts-train-service,cpu,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-train-service_cpu_3,ts-train-service,cpu,admin_configuration,Admin Configuration,1.0,5.0,5.0
re2tt_ts-train-service_delay_1,ts-train-service,delay,ticket_reservation,Ticket Reservation,1.0,100.0,100.0
re2tt_ts-train-service_delay_1,ts-train-service,delay,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-train-service_delay_1,ts-train-service,delay,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-train-service_delay_1,ts-train-service,delay,trip_search,Trip Search,1.0,60.0,60.0
re2tt_ts-train-service_delay_1,ts-train-service,delay,order_management,Order Management,0.6284249084249085,40.0,25.13699633699634
re2tt_ts-train-service_delay_1,ts-train-service,delay,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-train-service_delay_1,ts-train-service,delay,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-train-service_delay_1,ts-train-service,delay,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-train-service_delay_1,ts-train-service,delay,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-train-service_delay_1,ts-train-service,delay,admin_configuration,Admin Configuration,1.0,5.0,5.0
re2tt_ts-train-service_delay_2,ts-train-service,delay,ticket_reservation,Ticket Reservation,1.0,100.0,100.0
re2tt_ts-train-service_delay_2,ts-train-service,delay,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-train-service_delay_2,ts-train-service,delay,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-train-service_delay_2,ts-train-service,delay,trip_search,Trip Search,1.0,60.0,60.0
re2tt_ts-train-service_delay_2,ts-train-service,delay,order_management,Order Management,0.8195138195138194,40.0,32.780552780552775
re2tt_ts-train-service_delay_2,ts-train-service,delay,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-train-service_delay_2,ts-train-service,delay,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-train-service_delay_2,ts-train-service,delay,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-train-service_delay_2,ts-train-service,delay,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-train-service_delay_2,ts-train-service,delay,admin_configuration,Admin Configuration,1.0,5.0,5.0
re2tt_ts-train-service_delay_3,ts-train-service,delay,ticket_reservation,Ticket Reservation,1.0,100.0,100.0
re2tt_ts-train-service_delay_3,ts-train-service,delay,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-train-service_delay_3,ts-train-service,delay,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-train-service_delay_3,ts-train-service,delay,trip_search,Trip Search,1.0,60.0,60.0
re2tt_ts-train-service_delay_3,ts-train-service,delay,order_management,Order Management,0.7728155339805824,40.0,30.912621359223298
re2tt_ts-train-service_delay_3,ts-train-service,delay,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-train-service_delay_3,ts-train-service,delay,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-train-service_delay_3,ts-train-service,delay,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-train-service_delay_3,ts-train-service,delay,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-train-service_delay_3,ts-train-service,delay,admin_configuration,Admin Configuration,1.0,5.0,5.0
re2tt_ts-train-service_disk_1,ts-train-service,disk,ticket_reservation,Ticket Reservation,0.4284522319566124,100.0,42.84522319566124
re2tt_ts-train-service_disk_1,ts-train-service,disk,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-train-service_disk_1,ts-train-service,disk,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-train-service_disk_1,ts-train-service,disk,trip_search,Trip Search,0.514584458403206,60.0,30.87506750419236
re2tt_ts-train-service_disk_1,ts-train-service,disk,order_management,Order Management,0.933830382106244,40.0,37.353215284249764
re2tt_ts-train-service_disk_1,ts-train-service,disk,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-train-service_disk_1,ts-train-service,disk,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-train-service_disk_1,ts-train-service,disk,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-train-service_disk_1,ts-train-service,disk,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-train-service_disk_1,ts-train-service,disk,admin_configuration,Admin Configuration,0.7443916697113628,5.0,3.7219583485568144
re2tt_ts-train-service_disk_2,ts-train-service,disk,ticket_reservation,Ticket Reservation,0.9411764705882352,100.0,94.11764705882352
re2tt_ts-train-service_disk_2,ts-train-service,disk,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-train-service_disk_2,ts-train-service,disk,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-train-service_disk_2,ts-train-service,disk,trip_search,Trip Search,0.6928779566496919,60.0,41.57267739898151
re2tt_ts-train-service_disk_2,ts-train-service,disk,order_management,Order Management,0.9208232699779482,40.0,36.832930799117925
re2tt_ts-train-service_disk_2,ts-train-service,disk,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-train-service_disk_2,ts-train-service,disk,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-train-service_disk_2,ts-train-service,disk,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-train-service_disk_2,ts-train-service,disk,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-train-service_disk_2,ts-train-service,disk,admin_configuration,Admin Configuration,0.8903508771929824,5.0,4.451754385964913
re2tt_ts-train-service_disk_3,ts-train-service,disk,ticket_reservation,Ticket Reservation,0.6499999999999999,100.0,64.99999999999999
re2tt_ts-train-service_disk_3,ts-train-service,disk,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-train-service_disk_3,ts-train-service,disk,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-train-service_disk_3,ts-train-service,disk,trip_search,Trip Search,0.543054587044173,60.0,32.58327522265038
re2tt_ts-train-service_disk_3,ts-train-service,disk,order_management,Order Management,0.878095238095238,40.0,35.12380952380952
re2tt_ts-train-service_disk_3,ts-train-service,disk,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-train-service_disk_3,ts-train-service,disk,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-train-service_disk_3,ts-train-service,disk,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-train-service_disk_3,ts-train-service,disk,food_ordering,Food Ordering,0.172917581211589,15.0,2.593763718173835
re2tt_ts-train-service_disk_3,ts-train-service,disk,admin_configuration,Admin Configuration,0.6854178842781999,5.0,3.427089421391
re2tt_ts-train-service_loss_1,ts-train-service,loss,ticket_reservation,Ticket Reservation,0.932867132867133,100.0,93.2867132867133
re2tt_ts-train-service_loss_1,ts-train-service,loss,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-train-service_loss_1,ts-train-service,loss,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-train-service_loss_1,ts-train-service,loss,trip_search,Trip Search,0.726503406154569,60.0,43.59020436927414
re2tt_ts-train-service_loss_1,ts-train-service,loss,order_management,Order Management,0.8297872340425532,40.0,33.191489361702125
re2tt_ts-train-service_loss_1,ts-train-service,loss,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-train-service_loss_1,ts-train-service,loss,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-train-service_loss_1,ts-train-service,loss,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-train-service_loss_1,ts-train-service,loss,food_ordering,Food Ordering,0.1731891843991271,15.0,2.5978377659869065
re2tt_ts-train-service_loss_1,ts-train-service,loss,admin_configuration,Admin Configuration,0.9617893755824792,5.0,4.808946877912396
re2tt_ts-train-service_loss_2,ts-train-service,loss,ticket_reservation,Ticket Reservation,0.9259259259259258,100.0,92.59259259259258
re2tt_ts-train-service_loss_2,ts-train-service,loss,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-train-service_loss_2,ts-train-service,loss,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-train-service_loss_2,ts-train-service,loss,trip_search,Trip Search,0.7075905983706339,60.0,42.45543590223803
re2tt_ts-train-service_loss_2,ts-train-service,loss,order_management,Order Management,0.6915933528836755,40.0,27.66373411534702
re2tt_ts-train-service_loss_2,ts-train-service,loss,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-train-service_loss_2,ts-train-service,loss,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-train-service_loss_2,ts-train-service,loss,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-train-service_loss_2,ts-train-service,loss,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-train-service_loss_2,ts-train-service,loss,admin_configuration,Admin Configuration,0.9345238095238096,5.0,4.672619047619048
re2tt_ts-train-service_loss_3,ts-train-service,loss,ticket_reservation,Ticket Reservation,0.8662486938349008,100.0,86.62486938349008
re2tt_ts-train-service_loss_3,ts-train-service,loss,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-train-service_loss_3,ts-train-service,loss,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-train-service_loss_3,ts-train-service,loss,trip_search,Trip Search,0.6880116973459431,60.0,41.28070184075659
re2tt_ts-train-service_loss_3,ts-train-service,loss,order_management,Order Management,0.8658709860755898,40.0,34.634839443023594
re2tt_ts-train-service_loss_3,ts-train-service,loss,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-train-service_loss_3,ts-train-service,loss,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-train-service_loss_3,ts-train-service,loss,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-train-service_loss_3,ts-train-service,loss,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-train-service_loss_3,ts-train-service,loss,admin_configuration,Admin Configuration,0.9447243854023516,5.0,4.723621927011758
re2tt_ts-train-service_mem_1,ts-train-service,mem,ticket_reservation,Ticket Reservation,0.9454545454545455,100.0,94.54545454545456
re2tt_ts-train-service_mem_1,ts-train-service,mem,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-train-service_mem_1,ts-train-service,mem,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-train-service_mem_1,ts-train-service,mem,trip_search,Trip Search,0.7994566192490067,60.0,47.9673971549404
re2tt_ts-train-service_mem_1,ts-train-service,mem,order_management,Order Management,0.9563058589870904,40.0,38.252234359483616
re2tt_ts-train-service_mem_1,ts-train-service,mem,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-train-service_mem_1,ts-train-service,mem,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-train-service_mem_1,ts-train-service,mem,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-train-service_mem_1,ts-train-service,mem,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-train-service_mem_1,ts-train-service,mem,admin_configuration,Admin Configuration,0.988105352591334,5.0,4.9405267629566705
re2tt_ts-train-service_mem_2,ts-train-service,mem,ticket_reservation,Ticket Reservation,0.0,100.0,0.0
re2tt_ts-train-service_mem_2,ts-train-service,mem,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-train-service_mem_2,ts-train-service,mem,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-train-service_mem_2,ts-train-service,mem,trip_search,Trip Search,0.3567746895267185,60.0,21.40648137160311
re2tt_ts-train-service_mem_2,ts-train-service,mem,order_management,Order Management,0.8646784337593831,40.0,34.58713735037533
re2tt_ts-train-service_mem_2,ts-train-service,mem,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-train-service_mem_2,ts-train-service,mem,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-train-service_mem_2,ts-train-service,mem,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-train-service_mem_2,ts-train-service,mem,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-train-service_mem_2,ts-train-service,mem,admin_configuration,Admin Configuration,0.791188251001335,5.0,3.9559412550066755
re2tt_ts-train-service_mem_3,ts-train-service,mem,ticket_reservation,Ticket Reservation,0.8440476190476192,100.0,84.40476190476191
re2tt_ts-train-service_mem_3,ts-train-service,mem,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-train-service_mem_3,ts-train-service,mem,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-train-service_mem_3,ts-train-service,mem,trip_search,Trip Search,0.904159536234188,60.0,54.24957217405128
re2tt_ts-train-service_mem_3,ts-train-service,mem,order_management,Order Management,0.9728813559322034,40.0,38.91525423728814
re2tt_ts-train-service_mem_3,ts-train-service,mem,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-train-service_mem_3,ts-train-service,mem,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-train-service_mem_3,ts-train-service,mem,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-train-service_mem_3,ts-train-service,mem,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-train-service_mem_3,ts-train-service,mem,admin_configuration,Admin Configuration,0.987111801242236,5.0,4.93555900621118
re2tt_ts-train-service_socket_1,ts-train-service,socket,ticket_reservation,Ticket Reservation,0.0,100.0,0.0
re2tt_ts-train-service_socket_1,ts-train-service,socket,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-train-service_socket_1,ts-train-service,socket,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-train-service_socket_1,ts-train-service,socket,trip_search,Trip Search,0.0,60.0,0.0
re2tt_ts-train-service_socket_1,ts-train-service,socket,order_management,Order Management,0.0,40.0,0.0
re2tt_ts-train-service_socket_1,ts-train-service,socket,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-train-service_socket_1,ts-train-service,socket,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-train-service_socket_1,ts-train-service,socket,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-train-service_socket_1,ts-train-service,socket,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-train-service_socket_1,ts-train-service,socket,admin_configuration,Admin Configuration,0.0,5.0,0.0
re2tt_ts-train-service_socket_2,ts-train-service,socket,ticket_reservation,Ticket Reservation,0.916701374427322,100.0,91.6701374427322
re2tt_ts-train-service_socket_2,ts-train-service,socket,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-train-service_socket_2,ts-train-service,socket,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-train-service_socket_2,ts-train-service,socket,trip_search,Trip Search,0.8287803532008831,60.0,49.72682119205298
re2tt_ts-train-service_socket_2,ts-train-service,socket,order_management,Order Management,0.7731958762886597,40.0,30.92783505154639
re2tt_ts-train-service_socket_2,ts-train-service,socket,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-train-service_socket_2,ts-train-service,socket,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-train-service_socket_2,ts-train-service,socket,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-train-service_socket_2,ts-train-service,socket,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-train-service_socket_2,ts-train-service,socket,admin_configuration,Admin Configuration,0.9152930402930404,5.0,4.576465201465202
re2tt_ts-train-service_socket_3,ts-train-service,socket,ticket_reservation,Ticket Reservation,0.3583959899749374,100.0,35.83959899749374
re2tt_ts-train-service_socket_3,ts-train-service,socket,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-train-service_socket_3,ts-train-service,socket,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-train-service_socket_3,ts-train-service,socket,trip_search,Trip Search,0.3136603337426857,60.0,18.819620024561143
re2tt_ts-train-service_socket_3,ts-train-service,socket,order_management,Order Management,0.9694189602446484,40.0,38.776758409785934
re2tt_ts-train-service_socket_3,ts-train-service,socket,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-train-service_socket_3,ts-train-service,socket,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-train-service_socket_3,ts-train-service,socket,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-train-service_socket_3,ts-train-service,socket,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-train-service_socket_3,ts-train-service,socket,admin_configuration,Admin Configuration,0.9790647790647792,5.0,4.895323895323896
re2tt_ts-travel-service_cpu_1,ts-travel-service,cpu,ticket_reservation,Ticket Reservation,0.5711947626841243,100.0,57.11947626841243
re2tt_ts-travel-service_cpu_1,ts-travel-service,cpu,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-travel-service_cpu_1,ts-travel-service,cpu,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-travel-service_cpu_1,ts-travel-service,cpu,trip_search,Trip Search,0.406984126984127,60.0,24.41904761904762
re2tt_ts-travel-service_cpu_1,ts-travel-service,cpu,order_management,Order Management,0.9473520249221185,40.0,37.89408099688474
re2tt_ts-travel-service_cpu_1,ts-travel-service,cpu,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-travel-service_cpu_1,ts-travel-service,cpu,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-travel-service_cpu_1,ts-travel-service,cpu,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-travel-service_cpu_1,ts-travel-service,cpu,food_ordering,Food Ordering,0.3973975276512687,15.0,5.960962914769031
re2tt_ts-travel-service_cpu_1,ts-travel-service,cpu,admin_configuration,Admin Configuration,0.3682983682983682,5.0,1.841491841491841
re2tt_ts-travel-service_cpu_2,ts-travel-service,cpu,ticket_reservation,Ticket Reservation,0.996842105263158,100.0,99.6842105263158
re2tt_ts-travel-service_cpu_2,ts-travel-service,cpu,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-travel-service_cpu_2,ts-travel-service,cpu,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-travel-service_cpu_2,ts-travel-service,cpu,trip_search,Trip Search,0.6713596366732899,60.0,40.28157820039739
re2tt_ts-travel-service_cpu_2,ts-travel-service,cpu,order_management,Order Management,0.937111903818206,40.0,37.48447615272824
re2tt_ts-travel-service_cpu_2,ts-travel-service,cpu,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-travel-service_cpu_2,ts-travel-service,cpu,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-travel-service_cpu_2,ts-travel-service,cpu,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-travel-service_cpu_2,ts-travel-service,cpu,food_ordering,Food Ordering,0.6321617180145827,15.0,9.48242577021874
re2tt_ts-travel-service_cpu_2,ts-travel-service,cpu,admin_configuration,Admin Configuration,0.9953115547489412,5.0,4.976557773744706
re2tt_ts-travel-service_cpu_3,ts-travel-service,cpu,ticket_reservation,Ticket Reservation,0.999031007751938,100.0,99.90310077519379
re2tt_ts-travel-service_cpu_3,ts-travel-service,cpu,payment_processing,Payment Processing,0.0,100.0,0.0
